id,year,day,lon,lat,tno2,temp,et,sp,tp,wd,ws,pop,building,road,parking,ndvi,NO2
1,2021,264,114.0201883,22.4449437,244.630340576172,300.726104736328,-0.0176534708589315,100166.9609375,0.0292653888463974,162.042404174805,0.674897909164429,47.300910949707,3953495.75,4815.68115234375,0,3567,43
3,2021,264,114.1258166,22.4969545,176.98274230957,300.602691650391,-0.0704504549503326,99997.296875,0.123035602271557,167.706558227539,0.658255994319916,156.301162719727,3624076.25,5897.4716796875,0,4179,40
4,2021,264,114.3581838,22.4712708,60.5342445373535,300.814300537109,-0.0353082232177258,100245.1953125,0.0434914194047451,166.511383056641,0.817725896835327,2.12723422050476,199027.984375,417.544128417969,0,-3000,9
5,2021,264,114.2286697,22.309823,70.368293762207,300.710327148438,-0.0723691582679749,99946.71875,0.0811979472637177,166.644897460938,0.887457728385925,571.750061035156,3221332.75,5677.51318359375,41.4476928710938,3574,55
6,2021,264,114.1572091,22.3310969,90.8892135620117,300.604949951172,-0.0740552619099617,99791.1640625,0.0993017256259918,165.34196472168,0.782335996627808,557.522583007813,10587726,6553.90625,297.494720458984,3300,54
7,2021,264,114.1269531,22.3568159,198.427505493164,300.572418212891,-0.0804789364337921,99779.5703125,0.116934761404991,164.774353027344,0.722867548465729,231.99870300293,2478207,5969.11767578125,177.659118652344,3123,49
8,2021,264,114.1120975,22.3716276,236.342041015625,300.568695068359,-0.0790119916200638,99809.8046875,0.120238818228245,164.855621337891,0.700044631958008,672.036499023438,5056594,6791.02880859375,166.265670776367,1655,40
9,2021,264,114.256814,22.3182558,61.2254447937012,300.781402587891,-0.0696736201643944,100075.8046875,0.0686711445450783,167.078872680664,0.916684925556183,407.302185058594,1751836.5,4787.18798828125,0,5912,29
10,2021,264,113.9742504,22.3911527,270.991363525391,300.826232910156,-0.0442534275352955,100296.390625,0.0545389875769615,158.490310668945,0.695882022380829,297.499664306641,2375346.5,5116.1513671875,0,2831,40
11,2021,264,114.1820905,22.3764958,117.177734375,300.572174072266,-0.0804331079125404,99770.2890625,0.11051382869482,166.189712524414,0.763061225414276,146.51953125,3542057.5,5773.041015625,92.1150817871094,5571,35
12,2021,264,114.16871,22.322169,87.7887573242188,300.617919921875,-0.073294073343277,99804.546875,0.0955565795302391,165.582931518555,0.804337978363037,747.296691894531,14594804,7989.83642578125,308.045318603516,2904,63
13,2021,264,114.1412676,22.2848775,174.919998168945,300.640686035156,-0.0491415373980999,99875.5,0.0639602690935135,164.973541259766,0.807936668395996,878.608520507813,9484429,7007.2744140625,567.064819335938,6011,49
14,2021,264,114.1573973,22.2475352,150.800872802734,300.682678222656,-0.0429861657321453,99944.6953125,0.0500798299908638,165.310623168945,0.866775274276733,65.4896621704102,3044803.5,3876.92065429688,260.136474609375,4650,16
15,2021,264,114.2167934,22.2827772,81.9609909057617,300.697235107422,-0.0700786411762238,99933.5859375,0.0817101076245308,166.387313842773,0.897845387458801,1421.89978027344,2995995.75,4814.8349609375,6.94431924819946,6793,31
16,2021,264,113.9405757,22.2885187,303.949249267578,300.858093261719,-0.0428532063961029,100198.546875,0.0436591468751431,155.100357055664,0.729840517044067,45.6981201171875,965836.125,4032.33203125,0,3436,32
17,2021,264,114.1805181,22.2801689,95.9328689575195,300.665374755859,-0.0677729323506355,99892.109375,0.0824405774474144,165.803466796875,0.866345107555389,429.867279052734,7206084,6894.8623046875,257.443572998047,2516,66
18,2021,264,114.1565745,22.2820584,155.554458618164,300.651428222656,-0.0553898736834526,99884.0703125,0.0696842074394226,165.292190551758,0.831621825695038,83.5950317382813,8509086,8754.4130859375,506.304748535156,977,67
1,2021,265,114.0201883,22.4449437,106.843635559082,300.788513183594,-0.0182591993361712,100336.578125,0.0332844704389572,172.531661987305,2.94600915908813,47.300910949707,3953495.75,4815.68115234375,0,3567,29
3,2021,265,114.1258166,22.4969545,39.6426696777344,300.632751464844,-0.0726197510957718,100169.15625,0.146467044949532,172.192199707031,2.81233024597168,156.301162719727,3624076.25,5897.4716796875,0,4179,23
4,2021,265,114.3581838,22.4712708,37.9912910461426,300.799041748047,-0.0348731316626072,100421.734375,0.043314378708601,171.197128295898,3.73300004005432,2.12723422050476,199027.984375,417.544128417969,0,-3000,5
5,2021,265,114.2286697,22.309823,61.7718315124512,300.815673828125,-0.0807299613952637,100115.5,0.0934565737843513,172.264114379883,4.01541900634766,571.750061035156,3221332.75,5677.51318359375,41.4476928710938,3574,24
6,2021,265,114.1572091,22.3310969,87.7762603759766,300.718597412109,-0.0815386027097702,99958.796875,0.105430155992508,172.296676635742,3.6103208065033,557.522583007813,10587726,6553.90625,297.494720458984,3300,30
7,2021,265,114.1269531,22.3568159,81.3887939453125,300.688690185547,-0.085755929350853,99947.0390625,0.121186256408691,172.317001342773,3.36501431465149,231.99870300293,2478207,5969.11767578125,177.659118652344,3123,27
8,2021,265,114.1120975,22.3716276,78.6779403686523,300.685424804688,-0.0833808332681656,99977.515625,0.12625740468502,172.355270385742,3.23845505714417,672.036499023438,5056594,6791.02880859375,166.265670776367,1655,27
9,2021,265,114.256814,22.3182558,53.7564010620117,300.868927001953,-0.0739761963486671,100245.71875,0.08197370916605,172.181869506836,4.1327486038208,407.302185058594,1751836.5,4787.18798828125,0,5912,13
10,2021,265,113.9742504,22.3911527,133.113189697266,300.917327880859,-0.0442418679594994,100463.8984375,0.0585378631949425,172.623504638672,3.1492977142334,297.499664306641,2375346.5,5116.1513671875,0,2831,26
11,2021,265,114.1820905,22.3764958,59.5558166503906,300.666625976563,-0.0879760161042213,99939.375,0.117983795702457,172.095016479492,3.49499201774597,146.51953125,3542057.5,5773.041015625,92.1150817871094,5571,14
12,2021,265,114.16871,22.322169,86.2360458374023,300.733093261719,-0.0818735063076019,99972.2265625,0.103138282895088,172.305557250977,3.69407653808594,747.296691894531,14594804,7989.83642578125,308.045318603516,2904,44
13,2021,265,114.1412676,22.2848775,87.9281311035156,300.776336669922,-0.0556946508586407,100042.6640625,0.0704468414187431,172.435150146484,3.69707322120667,878.608520507813,9484429,7007.2744140625,567.064819335938,6011,21
14,2021,265,114.1573973,22.2475352,64.0063858032227,300.836883544922,-0.052064523100853,100111.640625,0.0604787431657314,172.545349121094,3.91415953636169,65.4896621704102,3044803.5,3876.92065429688,260.136474609375,4650,13
15,2021,265,114.2167934,22.2827772,59.3459625244141,300.828948974609,-0.0816237181425095,100101.453125,0.0953452363610268,172.408782958984,4.04450416564941,1421.89978027344,2995995.75,4814.8349609375,6.94431924819946,6793,23
16,2021,265,113.9405757,22.2885187,121.322273254395,300.965026855469,-0.0443862266838551,100362.21875,0.0496895350515842,172.494354248047,3.45871138572693,45.6981201171875,965836.125,4032.33203125,0,3436,17
17,2021,265,114.1805181,22.2801689,73.0191421508789,300.806396484375,-0.079429604113102,100059.3828125,0.0948377326130867,172.459335327148,3.91984820365906,429.867279052734,7206084,6894.8623046875,257.443572998047,2516,41
18,2021,265,114.1565745,22.2820584,82.3538436889648,300.789489746094,-0.0638784542679787,100051.28125,0.0784521475434303,172.446685791016,3.78724336624146,83.5950317382813,8509086,8754.4130859375,506.304748535156,977,37
1,2021,266,114.0201883,22.4449437,68.3039016723633,300.061767578125,-0.0173346642404795,100574.4609375,0.0375119596719742,171.56867980957,3.89791989326477,47.300910949707,3953495.75,4815.68115234375,0,3567,25
3,2021,266,114.1258166,22.4969545,63.9727821350098,299.962768554688,-0.0701727271080017,100407.171875,0.159751445055008,171.031173706055,3.67639183998108,156.301162719727,3624076.25,5897.4716796875,0,4179,30
4,2021,266,114.3581838,22.4712708,43.416316986084,300.124053955078,-0.0332334078848362,100663.6484375,0.0656269490718842,169.990600585938,4.499183177948,2.12723422050476,199027.984375,417.544128417969,0,-3000,4
5,2021,266,114.2286697,22.309823,37.6980056762695,299.996002197266,-0.0785745307803154,100352.3125,0.158429086208344,172.131469726563,4.87304925918579,571.750061035156,3221332.75,5677.51318359375,41.4476928710938,3574,27
6,2021,266,114.1572091,22.3310969,49.3140830993652,299.897125244141,-0.0788021311163902,100194.4140625,0.151223555207253,172.042633056641,4.48290014266968,557.522583007813,10587726,6553.90625,297.494720458984,3300,33
7,2021,266,114.1269531,22.3568159,53.6084442138672,299.870697021484,-0.0803335309028625,100182.4765625,0.1570063829422,171.963912963867,4.24410772323608,231.99870300293,2478207,5969.11767578125,177.659118652344,3123,25
8,2021,266,114.1120975,22.3716276,57.1002464294434,299.880554199219,-0.0777645260095596,100213.0546875,0.155564501881599,171.907577514648,4.1225209236145,672.036499023438,5056594,6791.02880859375,166.265670776367,1655,27
9,2021,266,114.256814,22.3182558,36.1203880310059,300.053009033203,-0.0686968788504601,100483.7265625,0.150626435875893,172.082733154297,4.97475957870483,407.302185058594,1751836.5,4787.18798828125,0,5912,18
10,2021,266,113.9742504,22.3911527,61.7809066772461,300.133728027344,-0.0386952720582485,100701.703125,0.0720629766583443,171.919845581055,4.1478967666626,297.499664306641,2375346.5,5116.1513671875,0,2831,20
11,2021,266,114.1820905,22.3764958,49.4949226379395,299.878814697266,-0.0859179794788361,100175.6328125,0.163370102643967,171.647567749023,4.34412050247192,146.51953125,3542057.5,5773.041015625,92.1150817871094,5571,24
12,2021,266,114.16871,22.322169,48.0482063293457,299.911499023438,-0.0800981968641281,100207.9140625,0.153292298316956,172.076507568359,4.56624269485474,747.296691894531,14594804,7989.83642578125,308.045318603516,2904,42
13,2021,266,114.1412676,22.2848775,44.1908645629883,299.946624755859,-0.0545585341751575,100278.2890625,0.105484567582607,172.210403442383,4.59010457992554,878.608520507813,9484429,7007.2744140625,567.064819335938,6011,27
14,2021,266,114.1573973,22.2475352,44.3678550720215,300.00048828125,-0.0530994087457657,100347.2890625,0.102859802544117,172.390106201172,4.81873226165771,65.4896621704102,3044803.5,3876.92065429688,260.136474609375,4650,14
15,2021,266,114.2167934,22.2827772,38.4899406433105,300.000244140625,-0.0816926434636116,100337.5859375,0.15956799685955,172.291107177734,4.92288541793823,1421.89978027344,2995995.75,4814.8349609375,6.94431924819946,6793,28
16,2021,266,113.9405757,22.2885187,49.3130378723145,300.150695800781,-0.0404827781021595,100597.671875,0.0728581249713898,172.032135009766,4.52619171142578,45.6981201171875,965836.125,4032.33203125,0,3436,15
17,2021,266,114.1805181,22.2801689,41.8532943725586,299.975036621094,-0.0798416659235954,100295.03125,0.153608858585358,172.3046875,4.80969333648682,429.867279052734,7206084,6894.8623046875,257.443572998047,2516,33
18,2021,266,114.1565745,22.2820584,43.675235748291,299.959045410156,-0.0634242370724678,100286.921875,0.122321575880051,172.250183105469,4.67936849594116,83.5950317382813,8509086,8754.4130859375,506.304748535156,977,39
1,2021,267,114.0201883,22.4449437,79.7416610717773,300.822601318359,-0.0195170175284147,100529.0703125,0.0198895297944546,173.384918212891,4.04548740386963,47.300910949707,3953495.75,4815.68115234375,0,3567,28
